left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
BigMHC,DeepImmuno-CNN,immunogenicity,precision@5,11036,316,70,0.05862068965517242,0.020689655172413793,0.03793103448275863,0.010909090909090912,0.06789252021563343
BigMHC,DeepImmuno-CNN,immunogenicity,recall@10,11036,316,70,0.1276557255005531,0.06546681288060599,0.062188912619947107,0.011966058632725294,0.11304395910116247
BigMHC,DeepImmuno-CNN,immunogenicity,recall@20,11036,316,70,0.25281607760056035,0.17761577502956813,0.07520030257099222,-0.004333439953408168,0.1512762714715839
BigMHC,DeepImmuno-CNN,immunogenicity,recall@5,11036,316,70,0.0750263146814871,0.020223885310092206,0.054802429371394894,0.01873837203286356,0.10325803163799255
BigMHC,PRIME,immunogenicity,auroc,15234,411,70,0.5473864923206571,0.6045464625320058,-0.057159970211348776,-0.09018887845730142,-0.019784934072167634
BigMHC,PRIME,immunogenicity,average_precision,15234,411,70,0.03273558646002369,0.04101285657052852,-0.00827727011050483,-0.01795708956261878,-0.0008215631254831373
BigMHC,PRIME,immunogenicity,hitrate@10,15234,411,70,0.4576271186440678,0.4915254237288136,-0.03389830508474578,-0.18358585858585863,0.10526315789473689
BigMHC,PRIME,immunogenicity,hitrate@20,15234,411,70,0.6440677966101694,0.711864406779661,-0.06779661016949157,-0.19447115384615388,0.05987265807962502
BigMHC,PRIME,immunogenicity,hitrate@5,15234,411,70,0.2542372881355932,0.3559322033898305,-0.1016949152542373,-0.24805327868852456,0.01653688524590164
BigMHC,PRIME,immunogenicity,mrr,15234,411,70,0.19875514441408423,0.21560258035172208,-0.01684743593763785,-0.10930326603284087,0.06876024828530544
BigMHC,PRIME,immunogenicity,ndcg@10,15234,411,70,0.08832856137958059,0.11811528728499848,-0.029786725905417893,-0.07002449468118219,0.010963912578531122
BigMHC,PRIME,immunogenicity,ndcg@20,15234,411,70,0.11776733424221655,0.16343406460510762,-0.04566673036289107,-0.08308253883707228,-0.006331653273411042
BigMHC,PRIME,immunogenicity,ndcg@5,15234,411,70,0.06958795373149147,0.10196400897206478,-0.03237605524057331,-0.08008229025666111,0.011261057257078287
BigMHC,PRIME,immunogenicity,precision@10,15234,411,70,0.0576271186440678,0.08135593220338984,-0.02372881355932204,-0.04716433941997851,-0.004874999999999996
BigMHC,PRIME,immunogenicity,precision@20,15234,411,70,0.05338983050847458,0.07203389830508475,-0.018644067796610167,-0.03320564516129032,-0.0040013482280431565
BigMHC,PRIME,immunogenicity,precision@5,15234,411,70,0.054237288135593226,0.10508474576271187,-0.05084745762711865,-0.09166666666666667,-0.017533866995073897
BigMHC,PRIME,immunogenicity,recall@10,15234,411,70,0.09148901945512115,0.14732567338499541,-0.05583665392987426,-0.11435282784155734,-0.0028223841087862793
BigMHC,PRIME,immunogenicity,recall@20,15234,411,70,0.166508324414212,0.283096470384606,-0.11658814597039399,-0.19381478399932905,-0.044968511349524315
BigMHC,PRIME,immunogenicity,recall@5,15234,411,70,0.0489581040428498,0.06835276305615288,-0.019394659013303082,-0.05399597335534835,0.011283388322046705
DeepHLApan,DeepImmuno-CNN,immunogenicity,auroc,11036,316,70,0.5217973620819951,0.5274064802569431,-0.0056091181749480246,-0.04316606608513522,0.029207641168661036
DeepHLApan,DeepImmuno-CNN,immunogenicity,average_precision,11036,316,70,0.03670185221556732,0.033266064468264245,0.0034357877473030762,-0.006252494285421707,0.013144480568814659
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@10,11036,316,70,0.25862068965517243,0.25862068965517243,0.0,-0.14785974499089255,0.13945344129554652
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@20,11036,316,70,0.41379310344827586,0.5344827586206896,-0.12068965517241376,-0.29126984126984123,0.01694915254237289
