left,right,task,metric,n_common,positives_common,patients_common,left_value_common,right_value_common,difference_left_minus_right,ci_low,ci_high
BigMHC,DeepImmuno-CNN,immunogenicity,hitrate@10,1015,141,298,0.9875,0.9875,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,hitrate@20,1015,141,298,1.0,1.0,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,hitrate@5,1015,141,298,0.9875,0.95,0.03750000000000009,0.0,0.08536585365853655
BigMHC,DeepImmuno-CNN,immunogenicity,mrr,1015,141,298,0.7567613636363636,0.7125054112554112,0.04425595238095237,-0.030294002411090988,0.1200631930854534
BigMHC,DeepImmuno-CNN,immunogenicity,ndcg@10,1015,141,298,0.8070101851873429,0.7777000997931203,0.02931008539422264,-0.021708176732301857,0.08073248617476719
BigMHC,DeepImmuno-CNN,immunogenicity,ndcg@20,1015,141,298,0.810496972007982,0.7811868866137593,0.02931008539422264,-0.021708176732301857,0.08073248617476719
BigMHC,DeepImmuno-CNN,immunogenicity,ndcg@5,1015,141,298,0.7928874358425787,0.7545680595608422,0.03831937628173654,-0.019283813860620877,0.09589513521158989
BigMHC,DeepImmuno-CNN,immunogenicity,precision@10,1015,141,298,0.5389632936507937,0.5389632936507937,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,precision@20,1015,141,298,0.5400049603174603,0.5400049603174603,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,precision@5,1015,141,298,0.54625,0.54375,0.0025000000000000577,-0.012820512820512775,0.018421052631578897
BigMHC,DeepImmuno-CNN,immunogenicity,recall@10,1015,141,298,0.9875,0.9875,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,recall@20,1015,141,298,1.0,1.0,0.0,0.0,0.0
BigMHC,DeepImmuno-CNN,immunogenicity,recall@5,1015,141,298,0.9541666666666667,0.925,0.029166666666666674,-0.011606718369287478,0.08209427545815226
BigMHC,PRIME,immunogenicity,auroc,2310,309,352,0.5507343415670806,0.5309238584591199,0.01981048310796063,-0.022381368423593298,0.06275475497821802
BigMHC,PRIME,immunogenicity,average_precision,2310,309,352,0.14745791739830447,0.1480477456423677,-0.0005898282440632285,-0.022789944809226092,0.01931412523706046
BigMHC,PRIME,immunogenicity,hitrate@10,2310,309,352,0.9844961240310077,1.0,-0.015503875968992276,-0.040322580645161255,0.0
BigMHC,PRIME,immunogenicity,hitrate@20,2310,309,352,1.0,1.0,0.0,0.0,0.0
BigMHC,PRIME,immunogenicity,hitrate@5,2310,309,352,0.937984496124031,0.8914728682170543,0.046511627906976716,-0.0078125,0.10563380281690138
BigMHC,PRIME,immunogenicity,mrr,2310,309,352,0.6634492768213699,0.6062507690414667,0.05719850777990321,-0.0024353886217231687,0.11357144800081809
BigMHC,PRIME,immunogenicity,ndcg@10,2310,309,352,0.7221386407945521,0.6881356224077348,0.034003018386817296,-0.004368600814050488,0.07068176290059253
BigMHC,PRIME,immunogenicity,ndcg@20,2310,309,352,0.7318352625901888,0.6937380503166555,0.038097212273533354,0.0003167440469405454,0.07403055474999692
BigMHC,PRIME,immunogenicity,ndcg@5,2310,309,352,0.6608322009957142,0.6035588234319573,0.05727337756375683,0.008461851730882868,0.10604155085270726
BigMHC,PRIME,immunogenicity,precision@10,2310,309,352,0.37783930109511504,0.3793896886920143,-0.0015503875968992387,-0.004878048780487809,0.0013171413121845674
BigMHC,PRIME,immunogenicity,precision@20,2310,309,352,0.38004700940747455,0.38004700940747455,0.0,0.0,0.0
BigMHC,PRIME,immunogenicity,precision@5,2310,309,352,0.39935400516795866,0.38385012919896644,0.01550387596899222,-0.005084745762711895,0.03667105263157894
BigMHC,PRIME,immunogenicity,recall@10,2310,309,352,0.9716315983757844,0.9871354743447767,-0.015503875968992276,-0.04166666666666663,0.002777777777777768
BigMHC,PRIME,immunogenicity,recall@20,2310,309,352,1.0,1.0,0.0,0.0,0.0
BigMHC,PRIME,immunogenicity,recall@5,2310,309,352,0.8126953365325459,0.7697151470407284,0.04298018949181748,-0.011747489989545796,0.10038329811886586
DeepHLApan,DeepImmuno-CNN,immunogenicity,auroc,1015,141,298,0.5072058035931643,0.5257315351282925,-0.018525731535128265,-0.07283915979446534,0.03781453021534256
DeepHLApan,DeepImmuno-CNN,immunogenicity,average_precision,1015,141,298,0.14002291922261723,0.158108723061618,-0.01808580383900077,-0.05553773333585701,0.013987656989252903
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@10,1015,141,298,1.0,0.9875,0.012499999999999956,0.0,0.04054054054054057
DeepHLApan,DeepImmuno-CNN,immunogenicity,hitrate@20,1015,141,298,1.0,1.0,0.0,0.0,0.0
